2004-08-08 07:15:00.000000+0:00,3125,2,24,80,,40,286,5,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3131,0,60,77,,62,142,3,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3029,0,81,56,,50.3,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3166,0,,51,,,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3153,0,75,65,,56.9,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3084,1,96,55,,53.9,147,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3164,0,87,61,,57.1,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3001,0,82,69,,63.3,227,10,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3012,3,70,67,,56.9,69,6,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3042,0,90,61,,58.1,0,0,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3030,0,58,76,,60.2,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3019,0,89,60,,56.8,0,0,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3023,0,92,57,,54.7,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3013,0,84,66,,61,0,0,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3193,0,64,61,,48.8,0,,,,,,,,,
2004-08-08 07:15:00.000000+0:00,3036,0,85,61,,56.5,0,0,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3037,0,0,0,,0,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3040,2,86,60,,55.8,346,2,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3192,2,76,62,,54.4,185,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3065,8,64,76,,62.9,234,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3182,2,76,60,,52.4,319,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3102,0,85,56,,51.6,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3140,5,43,78,,53.7,0,6,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3038,3,73,66,,57.1,168,8,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3072,0,70,60,,50.2,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3011,9,58,78,,62,58,14,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3075,2,75,77,,68.5,92,4,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3049,0,97,74,,73.1,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3025,3,76,70,,62.1,159,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3123,0,62,76,,62,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3112,0,80,57,,50.9,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3076,10,82,71,,65.2,178,12,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3195,1,91,57,,54.4,158,2,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3105,1,66,75,,62.9,51,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3126,1,87,83,,78.7,90,6,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3119,0,98,59,,58.5,109,3,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3149,0,68,69,,58,0,0,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3160,0,83,62,,56.8,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3139,0,74,51,,43,0,0,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3057,0,95,58,,56.6,0,0,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3021,6,86,74,,69.6,60,0,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3069,0,94,63,,61.3,0,2,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3009,0,54,58,,41.5,0,0,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3007,0,84,58,,53.2,0,,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3028,0,85,60,,55.5,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3155,0,80,62,,55.8,0,,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3142,0,100,57,,57,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3089,0,82,58,,52.6,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3119,4,98,59,,58.5,133,4,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3171,0,92,53,,50.8,271,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3101,6,74,59,,50.7,259,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3097,1,87,53,,49.3,284,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3099,0,90,64,,61,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3118,3,91,55,,52.4,250,7,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3102,0,85,56,,51.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3188,0,98,52,,51.5,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3090,2,86,63,,58.8,102,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3103,4,100,59,,59,309,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3148,1,63,72,,58.7,172,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3143,3,87,64,,60.1,183,5,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3088,0,78,73,,65.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3132,0,100,76,,76,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3178,0,82,57,,51.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3114,12,82,70,,64.3,205,16,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3164,0,88,60,,56.5,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3179,3,86,68,,63.7,147,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3095,0,86,56,,51.9,309,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3051,0,90,61,,58.1,141,1,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3075,2,76,76,,67.9,106,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3053,6,50,97,,75.2,113,14,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3140,3,45,78,,54.9,320,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3106,0,64,74,,61.1,206,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3068,0,89,59,,55.8,311,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3061,0,88,53,,49.6,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3117,1,58,78,,62,117,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3085,3,58,63,,48,325,5,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3147,5,79,64,,57.4,151,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3076,5,82,71,,65.2,165,8,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3096,0,67,66,,54.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3046,0,77,58,,50.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3047,0,83,61,,55.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3172,0,84,57,,52.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3134,0,80,68,,61.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3177,2,76,58,,50.5,268,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3153,0,76,64,,56.3,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3129,0,87,62,,58.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3062,0,86,63,,58.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3084,1,96,55,,53.9,147,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3169,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3166,0,,50,,,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3067,0,87,54,,50.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3165,0,89,54,,50.9,0,1,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3125,2,24,79,,39.1,286,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3083,0,90,55,,52.1,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3128,0,79,64,,57.4,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3158,0,72,59,,50,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3116,0,92,52,,49.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3131,0,61,76,,61.6,159,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3141,0,,56,,,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3190,0,86,58,,53.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3055,0,89,53,,49.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3041,0,93,64,,62,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3181,0,84,58,,53.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3029,0,80,56,,49.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3195,2,92,57,,54.7,157,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3013,0,84,65,,60.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3002,0,78,55,,48.3,321,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3197,0,,56,,,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3004,5,53,33,,17.8,45,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3034,5,76,77,,68.9,74,6,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3001,3,81,69,,62.9,128,9,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3030,0,59,76,,60.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3019,0,89,59,,55.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3012,0,70,67,,56.9,121,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3026,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3042,0,89,60,,56.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3036,0,85,61,,56.5,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3193,0,65,61,,49.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3023,0,92,56,,53.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3000,1,100,56,,56,318,5,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3021,6,86,74,,69.6,60,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3040,1,86,60,,55.8,346,1,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3011,5,60,78,,63,60,14,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3038,3,73,66,,57.1,183,10,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3037,0,0,0,,0,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3025,3,75,70,,61.7,146,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3126,0,88,83,,79.1,110,8,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3182,2,77,60,,52.8,280,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3139,0,75,50,,42.4,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3149,0,68,69,,58,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3154,3,51,78,,58.4,357,3,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3105,0,68,75,,63.7,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3049,0,97,74,,73.1,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3057,0,96,58,,56.9,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3160,0,84,62,,57.1,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3142,0,100,57,,57,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3069,0,96,63,,61.9,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3065,8,63,76,,62.5,209,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3192,2,79,61,,54.5,176,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3072,0,71,60,,50.6,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3112,0,80,57,,50.9,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3028,0,86,60,,55.8,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3002,0,79,55,,48.6,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3009,0,55,58,,41.9,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3190,0,85,57,,52.6,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3148,0,64,72,,59.2,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3163,2,94,59,,57.3,286,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3136,0,88,54,,50.5,247,1,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3097,1,87,53,,49.3,270,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3089,0,82,57,,51.6,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3117,1,61,78,,63.5,100,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3171,0,93,53,,51,271,1,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3181,0,84,58,,53.2,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3055,0,88,53,,49.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3067,0,88,53,,49.6,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3046,0,77,58,,50.8,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3143,7,88,63,,59.4,237,7,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3116,0,92,52,,49.8,226,2,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3101,5,74,59,,50.7,268,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3103,3,100,59,,59,305,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3084,1,90,56,,53.1,147,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3090,0,86,62,,57.8,110,3,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3188,0,98,51,,50.5,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3179,2,85,69,,64.3,140,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3153,1,77,64,,56.7,104,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3114,10,82,71,,65.2,191,16,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3178,0,83,57,,51.9,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3180,5,81,59,,53.2,357,7,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3193,0,65,60,,48.2,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3134,0,80,68,,61.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3106,0,65,74,,61.5,155,4,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3164,0,88,60,,56.5,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3085,3,59,63,,48.5,277,7,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3061,0,88,53,,49.6,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3119,3,98,59,,58.5,105,5,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3129,0,87,62,,58.1,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3177,2,76,58,,50.5,280,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3095,0,86,55,,50.9,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3088,0,78,73,,65.7,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3172,0,85,56,,51.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3068,0,89,59,,55.8,291,3,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3096,0,67,67,,55.7,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3169,0,100,58,,58,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3125,3,25,79,,40.2,286,4,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3053,6,50,97,,75.2,113,14,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3155,0,81,62,,56.1,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3062,0,85,63,,58.4,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3166,0,,50,,,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3165,0,90,54,,51.2,0,1,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3131,1,61,76,,61.6,139,2,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3158,0,78,59,,52.2,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3083,0,90,55,,52.1,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3141,0,,56,,,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3034,2,83,76,,70.5,84,6,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3030,0,58,77,,61.1,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3029,0,82,56,,50.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3012,0,72,67,,57.7,181,4,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3013,0,85,65,,60.4,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3001,2,80,69,,62.6,241,6,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3195,2,92,57,,54.7,157,3,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3036,0,84,60,,55.2,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3026,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3007,0,80,59,,52.9,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3042,0,90,60,,57.1,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3023,0,92,56,,53.7,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3019,0,89,59,,55.8,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3105,0,68,75,,63.7,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3182,2,78,60,,53.1,302,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3154,2,52,78,,58.9,357,3,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3102,0,85,55,,50.6,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3075,0,77,75,,67.3,89,2,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3124,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3051,0,89,61,,57.8,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3112,1,80,57,,50.9,256,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3139,0,75,50,,42.4,247,2,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3128,0,80,63,,56.7,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3057,0,96,58,,56.9,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3123,0,63,75,,61.6,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3076,0,82,71,,65.2,166,11,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3160,0,85,62,,57.5,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3049,0,99,74,,73.7,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3192,2,80,61,,54.8,171,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3069,0,98,62,,61.4,0,1,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3149,0,66,69,,57.2,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3126,1,88,83,,79.1,108,9,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3140,0,49,77,,56.4,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3065,8,63,76,,62.5,254,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3072,0,72,60,,51,0,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3025,2,76,70,,62.1,153,,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3040,0,90,60,,57.1,344,1,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3038,6,73,66,,57.1,160,10,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3021,6,86,74,,69.6,60,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3011,8,59,78,,62.5,65,13,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3002,0,81,55,,49.3,0,0,,,,,,,,
2004-08-08 07:50:00.000000+0:00,3037,0,0,0,,0,0,,,,,,,,,
2004-08-08 07:55:00.000000+0:00,3089,0,83,57,,51.9,0,0,,,,,,,,
2004-08-08 07:55:00.000000+0:00,3155,0,80,62,,55.8,0,,,,,,,,,
2004-08-08 07:55:00.000000+0:00,3171,0,93,52,,50.1,270,1,,,,,,,,
2004-08-08 07:55:00.000000+0:00,3158,0,78,58,,51.2,0,0,,,,,,,,
2004-08-08 07:55:00.000000+0:00,3028,0,87,60,,56.1,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3041,0,94,64,,62.3,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3034,0,94,73,,71.2,86,3,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3029,0,80,56,,49.9,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3103,3,100,59,,59,308,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3001,3,82,69,,63.3,232,5,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3090,0,87,62,,58.1,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3036,0,84,60,,55.2,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3130,0,76,54,,46.6,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3061,0,89,52,,48.9,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3179,2,85,68,,63.3,130,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3067,0,89,53,,49.9,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3013,0,86,64,,59.7,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3046,0,79,58,,51.5,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3004,5,53,33,,17.8,45,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3084,2,90,56,,53.1,157,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3117,1,61,78,,63.5,78,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3128,0,81,63,,57.1,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3047,0,86,60,,55.8,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3190,0,86,57,,52.9,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3101,6,75,58,,50.1,277,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3097,1,87,52,,48.3,318,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3093,0,81,65,,59,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3141,0,,56,,,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3118,2,93,55,,53,280,6,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3114,11,82,71,,65.2,189,16,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3094,0,56,72,,55.4,78,2,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3134,0,81,68,,62,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3019,0,89,59,,55.8,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3009,0,55,59,,42.9,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3125,1,24,78,,38.3,286,2,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3116,0,93,51,,49.1,226,1,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3076,0,82,71,,65.2,173,12,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3181,0,85,58,,53.5,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3195,2,92,56,,53.7,140,3,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3147,5,78,64,,57,141,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3072,0,72,60,,51,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3007,0,81,58,,52.2,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3033,0,82,58,,52.6,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3169,0,100,59,,59,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3106,0,66,74,,61.9,166,5,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3026,0,100,59,,59,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3193,0,66,60,,48.6,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3099,0,92,63,,60.7,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3180,5,82,58,,52.6,347,7,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3042,0,92,59,,56.7,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3012,0,72,67,,57.7,171,4,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3030,0,59,77,,61.6,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3055,0,89,52,,48.9,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3023,0,92,56,,53.7,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3129,0,87,62,,58.1,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3188,0,99,51,,50.7,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3145,0,90,65,,62,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3143,0,89,64,,60.7,151,5,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3096,0,68,67,,56.1,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3085,3,59,63,,48.5,312,6,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3165,0,90,54,,51.2,0,1,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3095,0,88,55,,51.5,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3172,0,85,56,,51.6,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3088,0,78,73,,65.7,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3053,6,50,97,,75.2,113,14,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3178,0,83,57,,51.9,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3068,1,87,59,,55.2,272,4,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3140,0,50,77,,56.9,0,3,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3177,1,77,58,,50.8,243,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3132,0,100,76,,76,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3131,0,61,76,,61.6,176,1,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3062,0,87,63,,59.1,0,,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3142,0,100,57,,57,0,0,,,,,,,,
2004-08-08 08:00:00.000000+0:00,3075,0,78,75,,67.7,23,1,,,,,,,,
