C3810,605,43.0153,-86.1675,4171
C3812,176,45.4097,-122.669,4172
C3813,656,42.2712,-83.3575,4173
C3814,351,30.4497,-95.4658,4174
C3815,958,40.916,-74.6825,4175
C3816,299,38.9375,-77.3125,4176
C3817,574,46.3388,-67.886,4177
C3819,1936,50.5322,-103.672,4178
C3821,5444,39.7347,-105.079,4179
C3822,630,39.1332,-89.4972,4180
C3828,1549,40.6515,-97.275,4181
C3829,10,25.7432,-80.3257,4182
C3832,105,42.4605,-71.0538,4183
C3833,1220,42.8747,-77.4408,4184
C3837,153,30.247,-82.12,4185
C3843,118,28.0597,-81.5583,4186
C3844,1142,42.7425,-93.2027,4187
C3846,1135,33.3333,-112.417,4188
C3848,2535,43.298,-100.622,4189
C3857,4885,42.0513,-122.582,4190
C3862,1138,33.5318,-117.144,4191
C3863,147,29.8055,-95.8283,4192
C3867,1437,38.1425,-97.4658,4193
C3868,115,42.7252,-71.2013,4194
C3870,13,34.0627,-77.9134,4195
C3871,699,42.4783,-83.1825,4196
C3873,5245,35.1105,-106.737,4197
C3879,325,37.9763,-122.305,4198
C3882,873,43.8005,-90.0733,4199
C3884,143,37.962,-122.008,4200
C3885,190,42.0727,-124.313,4201
C3900,322,39.2808,-76.8051,4202
C3904,863,41.665,-86.5062,4203
C3907,718,40.9138,-85.9238,4204
C3908,1365,34.4532,-84.5286,4205
C3909,79,27.8405,-82.2258,4206
C3911,790,39.3525,-94.3561,4207
C3916,3,29.834,-90.0032,4208
C3917,1033,33.9077,-117.784,4209
C3919,499,29.9863,-95.6855,4210
C3920,4600,39.5712,-119.716,4211
C3921,407,42.6978,-83.0505,4212
C3924,105,28.6507,-81.339,4213
C3925,187,42.5292,-71.2237,4214
C3926,1424,43.2638,-74.9805,4215
C3927,1325,36.1572,-94.1205,4216
C3930,1716,37.8896,-81.1729,4217
C3934,440,29.0587,-97.5912,4218
C3940,482,39.7898,-75.8734,4219
C3941,83,29.6167,-95.7395,4220
C3945,1403,42.7928,-77.4364,4221
C3946,600,41.9667,-73.0333,4222
C3947,213,31.5392,-87.9275,4223
C3948,69,38.8607,-76.0318,4224
C3949,98,41.5675,-72.6825,4225
C3950,669,34.67,-86.485,4226
C3951,144,30.4047,-84.2695,4227
C3953,879,42.178,-88.1023,4228
C3954,771,41.6962,-88.2288,4229
C3957,643,42.3138,-87.9625,4230
C3958,630,40.8075,-91.1145,4231
C3960,5141,42.8224,-106.417,4232
C3973,733,41.437,-74.2516,4233
C3976,98,45.7203,-123.934,4234
C3977,745,39.0271,-78.276,4235
C3978,1411,46.5303,-87.5528,4236
C3979,925,41.005,-80.3445,4237
C3980,755,35.1189,-86.5643,4238
C3982,505,33.2713,-86.8558,4239
C3983,1266,40.6788,-96.5022,4240
C3984,13,25.7097,-80.2525,4241
C3985,574,35.923,-78.6442,4242
C3991,338,42.7762,-73.9433,4243
C3992,942,38.2203,-95.015,4244
C3993,8409,38.5433,-106.192,4245
C3995,82,32.2208,-81.3205,4246
C3996,5135,39.3722,-112.334,4247
C4000,860,43.1037,-85.5162,4248
C4007,72,28.7,-81.2,4249
C4011,690,43.3537,-73.8333,4250
C4012,2923,44.5642,-120.147,4251
C4013,128,28.0089,-82.072,4252
C4014,82,40.918,-74.1445,4253
C4017,112,34.0167,-118.432,4254
C4018,33,28.201,-80.7056,4255
C4020,92,41.6967,-70.9245,4256
C4023,250,41.0217,-74.2995,4257
C4024,689,38.3845,-91.2305,4258
C4025,5748,38.6978,-117.158,4259
C4026,837,44.5228,-92.9338,4260
C4029,331,42.3228,-71.4512,4261
C4032,5996,39.527,-104.951,4262
C4035,13,29.522,-95.0483,4263
C4036,20,39.6637,-74.2284,4264
C4037,13,28.201,-82.7078,4265
C4042,16,26.5792,-80.0563,4266
C4046,574,41.9428,-83.2652,4267
C4047,656,39.2658,-77.1878,4268
C4054,561,39.3947,-76.938,4269
C4055,879,42.9061,-77.6195,4270
C4060,514,42.3173,-83.2588,4271
C4061,10,26.2728,-81.5095,4272
C4065,531,42.4253,-71.7642,4273
C4066,781,41.9235,-88.219,4274
C4068,1565,33.9222,-117.264,4275
C4070,2785,35.057,-118.151,4276
C4074,26,28.7503,-82.5377,4277
C4076,121,29.2863,-82.3767,4278
C4077,20,48.8433,-123.32,4279
C4078,4564,39.427,-112.615,4280
C4083,30,28.1483,-80.678,4281
C4086,2036,33.7334,-116.88,4282
C4093,1040,40.9578,-75.5125,4283
C4097,745,33.5628,-96.9019,4284
C4098,2884,32.3233,-110.844,4285
C4099,1200,38.3602,-78.6443,4286
C4103,7,29.9157,-84.5112,4287
C4104,4613,39.3308,-112.605,4288
C4105,7980,38.133,-105.449,4289
C4108,3196,31.9497,-110.795,4290
C4109,3773,39.8748,-84.2092,4291
C4113,456,40.3111,-76.0099,4292
C4114,722,42.4158,-83.4002,4293
C4115,138,37.3242,-121.981,4294
C4117,4600,40.3377,-111.729,4295
C4118,200,32.818,-87.86,4296
C4123,1352,46.7908,-95.8087,4297
C4130,568,40.4278,-86.8358,4298
C4132,463,36.0447,-78.4558,4299
C4138,144,48.243,-69.543,4300
C4141,1142,33.487,-117.063,4301
C4142,710,42.2688,-87.9728,4302
C4143,1332,44.9628,-84.6028,4303
C4144,1060,40.988,-95.988,4304
C4147,33,33.9994,-118.481,4305
C4149,1050,35.0613,-82.2592,4306
C4152,748,45.445,-84.9905,4307
C4154,75,29.7797,-95.5055,4308
C4155,3520,40.0805,-102.216,4309
C4157,1270,41.9913,-73.1972,4310
C4159,1312,33.4653,-112.492,4311
C4160,902,41.6867,-73.1042,4312
C4163,49,30.4016,-86.9535,4313
C4173,1400,36.1,-82.85,4314
C4174,26,28.3321,-80.7368,4315
C4175,7,35.4596,-76.8813,4316
C4176,210,45.4805,-122.873,4317
C4177,1240,36.4775,-118.844,4318
C4183,217,27.823,-81.5324,4319
C4184,970,33.4722,-84.663,4320
C4186,361,35.9218,-78.6275,4321
C4187,518,35,-78.3167,4322
C4189,269,34.1195,-80.8275,4323
C4190,515,37.725,-121.868,4324
C4191,5089,45.7513,-111.012,4325
C4192,1201,33.499,-111.982,4326
C4197,56,38.4863,-75.5332,4327
C4199,430,35.7104,-88.8227,4328
C4204,16,27.6523,-97.2972,4329
C3607,203,36.6452,-120.254,4330
C3637,758,40.1,-88.2,4331
C3675,217,32.1533,-93.6733,4332
C3717,640,41.5547,-91.5338,4333
C3750,226,42.8747,-71.1754,4334
C3788,886,41.0502,-85.3083,4335
C3808,3927,45.4262,-117.268,4336
C3842,105,27.8162,-81.8045,4337
C3887,56,29.9265,-95.17,4338
C3931,1394,39.0333,-122.924,4339
C3975,16,32.5668,-80.164,4340
C4009,486,43.9725,-75.92,4341
C4038,420,35.3882,-119.1,4342
C4085,781,42.3342,-88.0107,4343
C4124,1010,29.599,-98.3753,4344
C4206,200,36.7888,-77.5722,4345
C4210,1150,44.1612,-72.8153,4346
C4211,420,41.3,-74.5,4347
C4215,23,40.6709,-73.5315,4348
C4221,2201,36.2443,-115.205,4349
C4222,1489,41.6598,-80.1348,4350
C4223,500,32.9788,-96.567,4351
C4224,56,28.1105,-82.4461,4352
C4227,797,44.6048,-88.4435,4353
C4228,5000,40.4425,-104.948,4354
C4229,689,33.0517,-96.7325,4355
C4230,279,41.7565,-70.5993,4356
C4231,262,30.4,-95.3,4357
C4233,2765,40.3485,-101.106,4358
C4237,279,37.656,-77.5825,4359
C4240,4321,32.3768,-106.744,4360
C4249,6824,38.0417,-119.142,4361
C4253,7201,38.468,-120.047,4362
C4255,823,32.3597,-97.425,4363
C4262,106,28.5233,-81.1633,4364
C4265,13,26.6712,-81.8025,4365
C4269,774,42.7745,-72.6133,4366
C4274,220,33.2492,-87.6122,4367
C4277,600,33.1733,-96.8808,4368
C4279,885,45.5542,-92.798,4369
C4281,2478,35.6253,-117.767,4370
C4284,450,41.1238,-73.7512,4371
C4287,738,43.502,-87.846,4372
C4288,991,40.5713,-79.5753,4373
C4289,3501,38.4977,-120.563,4374
CABW3,1341,46.1648,-91.3244,4375
CACM8,2930,46.4847,-104.066,4376
CADT2,200,32.6583,-94.1164,4377
CAFO3,4545,43.4956,-121.06,4378
CAHC1,1824,36.3889,-121.551,4379
CAHR,174,46.35,-63.17,4380
CALC2,7760,40.148,-105.39,4381
CAMU1,7768,40.28,-111.61,4382
CAMW4,7380,42.3403,-107.573,4383
CANL1,230,32.8042,-93.0667,4384
CANW4,8090,44.72,-110.51,4385
CAOM3,110,41.9756,-70.0242,4386
CAPC1,700,33.5517,-117.573,4387
CAPT2,2561,34.4106,-101.049,4388
CARF1,26,29.843,-84.695,4389
CASD,5577,39.22,-111.02,4390
CASM5,1300,47.3778,-94.615,4391
CATN2,5740,41.92,-119.495,4392
CAZC1,2490,35.0964,-119.773,4393
CBBN5,6172,35.9419,-107.077,4394
CBDT2,1259,31.0522,-98.5003,4395
CBFI1,7820,43.8,-113.833,4396
CBGW3,680,43.2946,-87.9208,4397
CBNC2,5980,39.24,-107.96,4398
CBTC1,10700,36.56,-118.34,4399
CBUC2,8860,38.88,-106.98,4400
CBUM8,2928,47.5272,-108.051,4401
CCDC2,6080,38.5486,-105.194,4402
CCDI1,5710,43.27,-115.35,4403
CCD,8999,40.69,-111.594,4404
CCEC1,2840,40.6,-121.85,4405
CCEC2,5422,37.5428,-104.032,4406
CCKT1,1700,35.28,-84.275,4407
CCKU1,8200,40.89,-111.07,4408
CCRO3,1128,43.8989,-123.558,4409
CCRU1,6940,40.8847,-109.412,4410
CCS,7103,38.591,-112.494,4411
CCV3,13,28.46,-80.55,4412
CCYC2,6190,37.9478,-104.869,4413
CDAW4,6640,44.8503,-109.611,4414
CDDT2,435,33.7458,-95.9261,4415
CDEC1,4812,40.0686,-121.582,4416
CDFO3,2220,45.2117,-123.772,4417
CDHT2,520,32.6092,-96.9931,4418
CDMU1,4650,40.3008,-112.777,4419
CDRC1,7100,41.58,-120.3,4420
CDSK2,774,37.1317,-86.1481,4421
CEDC,4600,41.5853,-120.171,4422
CEDN2,7314,39.7558,-114.15,4423
CEDT2,3052,35.6903,-101.568,4424
CEFO3,3800,44.9711,-118.93,4425
CEKC1,3000,34.2711,-118.152,4426
CEKC2,8081,39.64,-105.465,4427
CESC1,4525,40.2897,-121.085,4428
CEST2,2836,34.9249,-100.93,4429
CFCC1,4400,41.1117,-122.697,4430
CFDM1,43,44.6048,-67.935,4431
CFO,5200,40.3092,-112.101,4432
CFRC1,3040,41.08,-122.71,4433
CGFO3,3280,44.3156,-121.602,4434
CGFW1,2400,47.9167,-123.117,4435
CGLK1,3538,37.1408,-101.901,4436
CGLN7,580,36.3856,-79.2919,4437
CGRC2,7433,38.3456,-105.452,4438
CGVC1,4720,36.7878,-118.656,4439
CGVV2,1266,37.5222,-80.0797,4440
CHAC2,7126,37.1994,-108.489,4441
CHAN5,8400,36.96,-106.66,4442
CHB6,594,45.6535,-84.466,4443
CHCA2,150,57.7294,-153.932,4444
CHCU1,9100,40.85,-111.05,4445
CHEA3,5100,34.5964,-112.048,4446
CHEO1,630,39.3858,-82.985,4447
CHFN6,508,43.05,-73.3661,4448
CHFT1,496,35.3725,-88.8292,4449
CHGG1,1500,34.6403,-83.5219,4450
CHKF1,5,25.625,-80.5797,4451
CHKN7,3400,35.6197,-83.2042,4452
CHKW3,1051,45.3036,-91.6579,4453
CHLA3,2720,34.35,-111.7,4454
CHMC1,7150,37.41,-119.49,4455
CHMN5,7850,36.92,-106.58,4456
CHO1,146,39.4326,-121.665,4457
CHOC1,5450,34.3317,-118.03,4458
CHOM7,780,39.7769,-93.4931,4459
CHON7,2100,35.3333,-83.8167,4460
CHPC1,9450,36.47,-118.46,4461
CHPU1,12120,40.8103,-110.073,4462
CHRC2,7546,39.1814,-105.267,4463
CHRI1,5250,44.5042,-114.223,4464
CHRO3,1220,43.6692,-123.944,4465
CHTA2,1450,65.0167,-148.583,4466
CHTK2,1465,37.1381,-83.5797,4467
CHUM8,5600,47.92,-112.79,4468
CHUO3,4760,43.23,-121.81,4469
CHVO,4360,43.2414,-120.728,4470
CI002,285,36.336,-120.113,4471
CI005,360,35.533,-119.281,4472
CI007,185,36.851,-120.59,4473
CI008,250,40.045,-122.164,4474
CI012,130,39.609,-121.823,4475
CI013,2780,38.754,-120.732,4476
CI015,193,36.158,-119.85,4477
CI019,9,36.768,-121.774,4478
CI021,340,35.869,-119.894,4479
CI027,50,38.808,-121.908,4480
CI030,32,38.871,-121.545,4481
CI032,55,39.226,-122.024,4482
CI033,350,36.301,-119.223,4483
CI035,4170,37.358,-118.404,4484
CI039,337,36.598,-119.503,4485
CI041,-110,33.044,-115.415,4486
CI043,3310,41.065,-121.454,4487
CI044,1020,33.965,-117.336,4488
CI052,330,35.306,-120.66,4489
CI054,705,35.65,-119.958,4490
CI056,95,37.009,-120.76,4491
CI057,4005,40.29,-120.434,4492
CI061,198,39.692,-122.152,4493
CI062,1420,33.49,-117.222,4494
CI064,490,34.583,-120.078,4495
CI068,40,32.759,-115.732,4496
CI070,33,37.835,-121.223,4497
CI071,35,37.645,-121.188,4498
CI075,410,33.689,-117.721,4499
CI077,190,38.434,-122.41,4500
CI078,730,34.058,-117.812,4501
CI080,339,36.821,-119.742,4502
CI082,1620,34.13,-117.696,4503
CI083,80,38.401,-122.796,4504
CI085,1160,39.007,-123.079,4505
CI086,480,36.357,-119.059,4506
CI087,-50,32.807,-115.446,4507
CI088,2290,34.932,-119.605,4508
CI089,120,36.61,-121.529,4509
CI090,4405,41.433,-120.479,4510
CI091,4035,41.959,-121.471,4511
CI092,75,37.033,-120.88,4512
CI094,640,34.472,-119.868,4513
CI099,340,34.044,-118.476,4514
CI103,85,38.526,-122.833,4515
CI104,300,36.998,-121.996,4516
CI105,191,36.63,-120.38,4517
CI106,525,38.983,-123.092,4518
CI107,250,34.438,-119.736,4519
CI109,5,38.219,-122.354,4520
CI113,540,36.121,-121.084,4521
CI114,235,36.359,-121.29,4522
CI116,61,36.717,-121.691,4523
CI117,2890,34.478,-117.261,4524
CI118,392,33.843,-116.479,4525
CI121,37,38.415,-121.787,4526
CI122,10,38.283,-121.79,4527
CI123,35,38.234,-122.117,4528
CI124,183,36.89,-120.732,4529
CI125,500,35.206,-118.778,4530
CI126,340,36.854,-121.362,4531
CI127,-225,33.327,-115.95,4532
CI128,-226,33.22,-115.58,4533
CI131,265,38.651,-121.218,4534
CI132,385,37.151,-121.635,4535
CI133,1111,34.2,-118.232,4536
CI136,12,33.516,-116.154,4537
CI137,1536,33.557,-117.03,4538
CI138,415,35.604,-119.213,4539
CI139,136,38.501,-121.973,4540
CI140,1,38.117,-121.658,4541
CI141,-180,33.538,-115.992,4542
CI142,450,36.721,-119.388,4543
CI143,245,36.823,-121.468,4544
CI145,230,37.018,-120.187,4545
CI146,410,35.505,-119.69,4546
CI147,580,32.63,-116.938,4547
CI148,200,37.314,-120.386,4548
CI149,145,37.781,-122.179,4549
CI150,445,32.886,-117.142,4550
CI151,251,33.532,-114.634,4551
CI152,130,34.232,-118.994,4552
CI155,40,38.599,-121.54,4553
CI156,48,34.234,-119.197,4554
CI157,5,37.992,-122.47,4555
CI158,270,38.419,-122.657,4556
CI159,595,34.145,-117.985,4557
CI160,285,35.335,-120.734,4558
CI161,183,37.44,-121.139,4559
CI162,40,33.746,-116.258,4560
CI163,885,35.472,-120.646,4561
CI165,536,34.841,-120.212,4562
CI166,25,38.13,-121.383,4563
CI167,82,37.726,-121.474,4564
CI168,140,37.557,-120.783,4565
CI169,400,36.081,-119.092,4566
CI170,35,38.004,-122.02,4567
CI171,16,37.599,-122.052,4568
CI174,17,33.797,-118.094,4569
CI175,230,33.389,-114.726,4570
CI176,42,33.686,-116.306,4571
CI177,212,36.9,-121.813,4572
CI178,510,37.838,-122.139,4573
CI179,1626,33.663,-117.093,4574
CI181,-200,33.0786,-115.661,4575
CI182,300,35.833,-119.256,4576
CI183,3684,36.489,-117.919,4577
CI184,377,32.73,-117.139,4578
CI189,3682,36.359,-117.946,4579
CI190,270,36.386,-120.237,4580
CI191,335,37.6639,-120.885,4581
CI194,165,37.7186,-120.851,4582
CI195,935,38.8875,-121.103,4583
CI196,174,38.6922,-122.013,4584
CICC1,230,39.7119,-121.779,4585
CIFO3,4834,43.3208,-122.107,4586
CIKA2,450,66.5906,-144.341,4587
CIMN5,8744,36.6061,-105.12,4588
CINW4,9690,41.24,-106.23,4589
CISC1,4320,39.3167,-120.838,4590
CITM7,760,38.3492,-93.7722,4591
CJDW,996,47.9908,-119.636,4592
CJSU1,8600,37.81,-109.49,4593
CKHF1,82,29.02,-81.968,4594
CKNA2,2860,64.06,-141.929,4595
CKNN6,486,41.1822,-74.0281,4596
CKNT2,123,30.2364,-95.4828,4597
CKST2,480,33.6189,-95.1667,4598
CLBC1,5493,41.775,-122.95,4599
CLCA2,802,65.3139,-143.132,4600
C4205,705,42.7331,-73.1973,4601
C4248,540,38.1383,-78.5162,4602
CADC2,8920,37.66,-107.8,4603
CAVM5,900,45.3028,-93.1011,4604
CCRN2,5750,38.7589,-115.412,4605
CEEC1,1650,34.1847,-118.717,4606
CHAC1,4478,40.0019,-120.915,4607
CHNV2,8,37.9917,-75.2878,4608
CI006,60,38.536,-121.775,4609
CI047,45,37.929,-121.659,4610
CI084,940,39.271,-121.311,4611
CI111,110,36.941,-121.767,4612
CI134,2040,34.884,-116.983,4613
CI153,390,33.081,-116.976,4614
CI173,335,32.901,-117.25,4615
CLCC1,3300,40.64,-122.67,4616
CLCL1,10,30.125,-93.1175,4617
CLCM8,7850,45.19,-109.35,4618
CLCU1,9200,39.87,-111.28,4619
CLCW4,5910,44.49,-104.41,4620
CLFN2,2080,36.48,-114.71,4621
CLFO3,6629,42.6314,-121.56,4622
CLFU1,6384,40.1125,-113.876,4623
CLGO,607,64.87,-147.86,4624
CLHC1,1636,33.8772,-117.304,4625
CLK1,1442,44.9356,-97.961,4626
CLKI1,4856,47.8836,-116.302,4627
CLKO3,3500,45.19,-121.69,4628
CLLO3,3400,45.1,-121.75,4629
CLNC1,3911,41.2997,-122.824,4630
CLN,9662,40.5763,-111.638,4631
CLR02,5658,36.0472,-117.505,4632
CLR03,2246,35.7733,-117.777,4633
CLR04,2837,35.8772,-117.736,4634
CLR05,2396,35.5106,-117.272,4635
CLR06,4475,35.48,-117.684,4636
CLR07,3148,35.315,-117.119,4637
CLR08,8378,36.083,-117.482,4638
CLR09,2356,35.2792,-116.648,4639
CLR10,2516,35.2682,-116.686,4640
CLR11,1929,34.8534,-116.788,4641
CLR12,2193,35.2065,-116.001,4642
CLR13,2241,35.259,-116.374,4643
CLR14,2484,35.349,-116.594,4644
CLR15,2564,35.384,-116.361,4645
CLR16,2712,35.2307,-116.564,4646
CLR17,3108,35.4197,-116.76,4647
CLR19,3380,35.2047,-116.763,4648
CLR20,3528,35.4917,-116.486,4649
CLR21,3905,35.4286,-116.55,4650
CLR22,4042,35.5133,-116.76,4651
CLR23,4764,35.3639,-116.548,4652
CLR24,5715,35.5257,-116.367,4653
CLRW3,1500,46.1975,-90.97,4654
CLSW1,262,46.61,-122.908,4655
CLWW4,7600,42.65,-110.81,4656
CMAC1,399,38.2236,-120.866,4657
CMBC2,10785,37.44,-108.02,4658
CMDM8,8800,45.02,-111.85,4659
CMDT1,512,36.0661,-88.1686,4660
CME5,1105,40.4418,-124.396,4661
CMEC2,7220,38.5731,-108.278,4662
CMFW1,3600,48.0181,-120.234,4663
CMMM7,1062,37.9681,-92.9011,4664
CMNC1,3443,32.7211,-116.464,4665
CMOC1,1645,34.1369,-117.707,4666
CMP01,3450,37.3642,-115.163,4667
CMP02,2425,36.5689,-116.459,4668
CMP03,3215,36.9125,-116.756,4669
CMP04,2410,35.985,-114.841,4670
CMP05,4380,37.6129,-114.514,4671
CMP06,5895,37.6661,-113.073,4672
CMP07,5166,38.0342,-115.438,4673
CMP08,4635,39.3531,-112.578,4674
CMP09,5625,37.7133,-117.24,4675
CMP10,2190,36.0075,-114.966,4676
CMP11,3160,36.5744,-115.676,4677
CMP12,2035,36.1139,-115.148,4678
CMP13,4475,37.4023,-115.538,4679
CMP15,4825,38.2483,-115.729,4680
CMP16,1260,36.5458,-114.446,4681
CMP17,2640,36.2211,-115.995,4682
CMP18,5830,37.9369,-114.451,4683
CMP19,4850,37.6433,-115.739,4684
CMP20,4016,37.2794,-117.023,4685
CMP21,2690,37.1031,-113.568,4686
CMP22,5800,38.2117,-116.626,4687
CMP23,6110,38.0658,-117.226,4688
CMP24,5056,38.2039,-116.176,4689
CMP25,6250,39.2936,-114.837,4690
CMP26,7550,38.1917,-116.418,4691
CMPL,184,45.3,-74.3,4692
CMRW4,7740,42.7111,-106.347,4693
CMT44,4449,46.94,-121.47,4694
CMT69,6870,46.94,-121.5,4695
CNAC1,620,33.875,-117.549,4696
CNAN2,2949,35.32,-114.8,4697
CNFC1,6644,37.7597,-119.821,4698
CNFO3,1939,44.3489,-123.887,4699
CNIC1,4000,34.3617,-118.422,4700
CNKN6,808,43.3203,-73.9256,4701
CNSC1,1950,33.7403,-116.841,4702
CNWM7,1271,37.52,-92.7,4703
CNYC1,4312,41.4342,-120.868,4704
CO001,6001,39.5488,-104.875,4705
CO002,6001,39.543,-104.87,4706
CO003,5220,39.7742,-104.935,4707
CO005,5259,39.6945,-104.987,4708
CO006,5197,39.7409,-105.008,4709
CO007,5499,39.556,-105.077,4710
CO008,6077,39.6986,-105.195,4711
CO014,5299,39.8713,-104.994,4712
CO015,5318,39.7744,-104.997,4713
CO020,5619,39.6418,-105.085,4714
CO021,5505,39.995,-105.27,4715
CO023,5652,39.658,-104.84,4716
CO025,6541,37.0869,-104.522,4717
CO026,4260,37.7511,-102.602,4718
CO027,9464,39.0388,-105.526,4719
CO028,9358,37.617,-105.193,4720
CO029,5885,37.8577,-104.829,4721
CO030,5948,37.7506,-104.835,4722
CO031,6248,37.4172,-104.632,4723
CO034,3440,40.9695,-102.247,4724
CO035,3954,40.6208,-103.172,4725
CO036,6983,40.9515,-105.346,4726
CO037,4909,40.3211,-104.981,4727
CO039,4453,40.2485,-104.038,4728
CO041,5973,40.9877,-104.912,4729
CO042,5111,40.6829,-105,4730
CO043,4826,40.6397,-104.325,4731
CO044,9155,40.0827,-105.497,4732
CO045,8920,40.3058,-105.538,4733
CO047,3876,39.7458,-102.256,4734
CO048,3747,40.4679,-102.301,4735
CO050,5013,40.4334,-104.992,4736
CO051,4744,40.42,-104.734,4737
CO054,7199,37.2677,-107.028,4738
CO055,8911,37.943,-107.882,4739
CO058,6439,37.2687,-107.884,4740
CO063,7241,39.1,-104.855,4741
CO064,6339,38.895,-104.83,4742
CO065,7701,39.7106,-105.294,4743
CO067,4661,39.2939,-102.874,4744
CO068,4511,38.8163,-102.538,4745
CO070,10563,39.5295,-106.217,4746
CO071,7836,39.7209,-105.41,4747
CO072,5484,39.7388,-104.433,4748
CO073,6292,39.4865,-104.872,4749
CO084,5369,39.5434,-107.672,4750
CO085,6020,39.6006,-107.165,4751
CO086,7677,39.6012,-107.18,4752
CO087,7557,39.6079,-107.175,4753
CO088,6378,39.6139,-107.17,4754
CO089,6339,39.605,-107.15,4755
CO090,6125,39.6143,-107.141,4756
CO091,5765,39.5615,-107.305,4757
CO092,7747,39.6079,-106.449,4758
CO093,8697,39.1298,-107.283,4759
CO095,6966,39.7009,-106.684,4760
CO096,4793,39.239,-108.266,4761
CO097,4697,39.1252,-108.323,4762
CO098,8229,39.5976,-108.805,4763
CO099,5629,39.574,-107.453,4764
CO100,8112,39.185,-106.85,4765
CO101,6612,39.3587,-107.027,4766
CO102,6753,40.4592,-106.822,4767
CO103,6835,39.3309,-106.985,4768
CO104,7518,39.2494,-106.883,4769
CO105,4639,39.1117,-108.587,4770
CO108,5039,40.375,-105.098,4771
COFA2,1040,67.25,-150.18,4772
COHG1,1724,34.9225,-84.6594,4773
COIN2,6800,39.8333,-116.495,4774
COKC1,5000,38.4883,-120.325,4775
COLC2,9160,40.39,-106.6,4776
COLI1,6280,46.76,-115.3,4777
COLM8,3100,48.36,-114.14,4778
COLN2,8500,40.28,-115.53,4779
COLO3,4800,45.19,-118.55,4780
COMN2,6590,39.3867,-116.183,4781
CONM8,3684,47.5361,-113.717,4782
COPC2,8600,40.21,-105.57,4783
COPM8,5200,47.06,-112.6,4784
COPN5,6900,33.35,-105.667,4785
COPW1,6000,47.02,-121.47,4786
CORA2,1200,60.39,-149.69,4787
CORM1,220,44.9167,-69.2667,4788
COSW4,9630,43.28,-109.45,4789
COTA2,1310,65.3458,-155.936,4790
COUC1,2461,37.6528,-120.088,4791
COVM,3596,46.3333,-114.083,4792
COWC1,3200,39.1258,-123.074,4793
COWI2,450,37.6792,-89.0028,4794
COWW4,7234,41.3089,-107.574,4795
COYN2,5770,38.2833,-114.758,4796
COYN5,8800,36.0667,-106.647,4797
COZI1,5380,44.29,-115.66,4798
CPC01,1405,45.72,-118.66,4799
CPC02,1487,45.72,-118.63,4800
CPC03,1791,45.82,-118.64,4801
CPC04,1034,45.73,-119.06,4802
CPC05,3581,45.76,-118.28,4803
CPC06,2292,45.35,-119.78,4804
CPCM8,6950,47.08,-112.73,4805
CPFO3,5500,44.1572,-118.471,4806
CPGT2,145,30.5181,-95.0947,4807
CPKW4,9860,44.4,-107.06,4808
CPLC1,8000,38.71,-120.04,4809
CPMC2,10500,39.49,-106.17,4810
CPMG1,1743,34.63,-84.0975,4811
CPPN5,4210,32.9278,-103.857,4812
CPSC2,9400,38.42,-108.38,4813
CPTC2,8088,38.4594,-109.047,4814
CQ001,460,35.2089,-118.776,4815
CQ002,384,35.3561,-119.04,4816
CQ003,203,39.7575,-121.842,4817
CQ004,6,32.6764,-115.483,4818
CQ005,56,39.1889,-121.998,4819
CQ007,46,38.5353,-121.773,4820
CQ008,564,35.3458,-118.851,4821
CQ009,322,36.7831,-119.772,4822
CQ010,85,39.3272,-121.669,4823
CQ012,89,37.6425,-120.994,4824
CQ013,2772,35.0503,-118.147,4825
CQ014,600,35.4386,-119.017,4826
CQ015,1919,38.7247,-120.822,4827
CQ016,814,35.6439,-120.656,4828
CQ017,161,38.7461,-121.265,4829
CQ018,16,38.5681,-121.494,4830
CQ019,1066,38.2019,-120.689,4831
CQ020,13,37.9517,-121.269,4832
CQ021,413,35.5036,-119.273,4833
CQ022,230,35.2819,-120.658,4834
CQ024,7382,38.8117,-120.033,4835
CQ025,249,34.9412,-120.436,4836
CQ026,1873,37.9689,-120.387,4837
CQ027,318,36.3328,-119.291,4838
CQ028,135,39.5169,-122.19,4839
CQ030,1289,39.7086,-121.617,4840
CQ031,85,37.9392,-122.025,4841
CQ032,20,38.0067,-121.641,4842
CQ034,256,36.5967,-119.504,4843
CQ035,322,36.8417,-119.883,4844
CQ036,282,36.8194,-119.717,4845
CQ037,33,32.6742,-115.391,4846
CQ038,203,36.1022,-119.566,4847
CQ039,1444,39.0331,-122.922,4848
CQ040,279,36.9631,-120.017,4849
CQ041,351,37.2817,-120.434,4850
CQ042,591,33.6303,-117.675,4851
CQ044,561,33.8194,-116.49,4852
CQ045,820,34.0006,-117.415,4853
CQ046,1450,33.7889,-117.228,4854
CQ047,-13,33.7083,-116.216,4855
CQ049,755,34.0019,-117.522,4856
CQ050,1552,33.9211,-116.858,4857
CQ051,26,38.5561,-121.458,4858
CQ052,125,38.6139,-121.368,4859
CQ053,23,38.3031,-121.42,4860
CQ054,322,38.6839,-121.164,4861
CQ055,1243,34.1039,-117.629,4862
CQ056,4551,34.2414,-117.276,4863
CQ057,928,34.1006,-117.492,4864
CQ058,1001,34.1067,-117.274,4865
CQ060,157,36.9997,-121.575,4866
CQ061,285,37.0794,-121.6,4867
CQ062,98,38.1025,-122.238,4868
CQ063,161,38.4436,-122.709,4869
